118177,1.293533,103.784573
118177,1.293537,103.784572
118177,1.293564,103.784569
118177,1.293852,103.784428
118222,1.290761,103.784855
118265,1.292079,103.786711
118425,1.290799,103.781305
118543,1.275699,103.791620
118543,1.275918,103.791411
119074,1.293170,103.783550
119074,1.293489,103.782736
119074,1.293953,103.782710
119074,1.294258,103.783511
119074,1.294420,103.783687
119074,1.294489,103.783684
119074,1.294836,103.783726
119081,1.297951,103.775951
119224,1.291318,103.780858
119242,1.292850,103.770069
119243,1.292752,103.771365
119278,1.299851,103.773754
119280,1.300342,103.773612
119618,1.290977,103.776009
119618,1.291121,103.775730
119618,1.291146,103.775485
119618,1.291311,103.775211
119618,1.291359,103.775838
119618,1.291593,103.775352
119963,1.273450,103.801683
119963,1.273557,103.801714
119963,1.273573,103.801326
119963,1.273608,103.801378
119963,1.273622,103.801279
119963,1.273626,103.801222
119963,1.273641,103.801348
119963,1.273667,103.801206
119963,1.273677,103.801127
119963,1.273716,103.801201
119963,1.273752,103.801179
119963,1.273843,103.801375
119963,1.273986,103.801264
119963,1.274149,103.801399
119963,1.274176,103.801520
120113,1.323684,103.770132
120306,1.321438,103.765901
120328,1.313992,103.767089
120353,1.314373,103.770805
120353,1.314379,103.770920
120359,1.313493,103.769855
120379,1.317978,103.767832
120431,1.313774,103.762535
120441,1.314967,103.764270
120441,1.314989,103.764129
120448,1.313320,103.764517
120451,1.312481,103.765476
120451,1.312648,103.765680
120451,1.312686,103.765623
120451,1.312706,103.765680
120451,1.312744,103.765847
120451,1.312851,103.765973
120462,1.311099,103.765906
120462,1.311103,103.765863
120503,1.311803,103.759751
120511,1.310320,103.760412
120608,1.304341,103.766530
120708,1.305719,103.762168
120726,1.303782,103.764264
120726,1.303811,103.764251
120731,1.304400,103.762746
121420,1.309648,103.768667
121420,1.309733,103.768637
121420,1.309791,103.768658
126844,1.297295,103.763648
126978,1.292004,103.761605
129580,1.315116,103.765191
129580,1.315201,103.765182
129580,1.315225,103.765169
129588,1.314853,103.764248
129588,1.314896,103.764423
129588,1.314967,103.764270
129588,1.314987,103.764725
129588,1.315162,103.764712
129588,1.315353,103.764652
129588,1.315496,103.764584
129588,1.315553,103.764528
129588,1.315554,103.764596
129605,1.302646,103.764832
129605,1.302855,103.765008
129880,1.318815,103.768154
130001,1.302526,103.783273
130001,1.302530,103.783272
130005,1.304060,103.782637
130022,1.307070,103.783584
138522,1.299863,103.788101
138543,1.298640,103.789837
138543,1.298695,103.789779
138543,1.298729,103.789833
138588,1.306246,103.791237
138593,1.306798,103.773062
138595,1.306755,103.773452
138597,1.306155,103.773763
138598,1.305926,103.773853
138600,1.305321,103.773949
138601,1.304736,103.773992
138602,1.303996,103.773492
138602,1.303997,103.774033
138614,1.308220,103.773315
138615,1.307588,103.773154
138647,1.299690,103.787413
138647,1.299727,103.787478
138647,1.299736,103.787472
138647,1.299760,103.787458
138677,1.311392,103.778656
138677,1.311405,103.778638
139345,1.307025,103.790509
139345,1.307224,103.790254
139345,1.307265,103.790091
139345,1.307684,103.788696
140048,1.293803,103.807789
140055,1.293383,103.809331
140159,1.293236,103.802904
141001,1.299731,103.797836
148813,1.300544,103.797738
148958,1.298473,103.801018
148958,1.298475,103.800958
149053,1.287595,103.803397
149053,1.287618,103.803391
149053,1.287622,103.803425
149066,1.304062,103.802110
149297,1.298648,103.805446
149644,1.306900,103.800367
149644,1.307075,103.800433
149729,1.294194,103.806101
149729,1.294434,103.806158
149729,1.294551,103.806077
149729,1.294558,103.806043
149732,1.298963,103.801487
149732,1.299150,103.801305
149735,1.302412,103.798299
149735,1.302425,103.798273
149735,1.302430,103.798331
149735,1.302456,103.798242
149735,1.302502,103.798229
150003,1.287134,103.807001
150006,1.286742,103.808285
150006,1.286883,103.808131
150006,1.286953,103.808128
150009,1.288816,103.808205
150049,1.287489,103.811714
150078,1.288431,103.818487
150085,1.287308,103.818311
150120,1.286306,103.804493
150128,1.282647,103.823327
150163,1.283702,103.816950
150163,1.283703,103.817052
150163,1.283881,103.816940
150169,1.283317,103.818863
151115,1.285504,103.821823
158792,1.289332,103.817058
158792,1.289348,103.817044
158792,1.289635,103.816741
159049,1.289559,103.814664
159460,1.283484,103.818268
159465,1.285254,103.815829
159835,1.284078,103.813673
159835,1.284305,103.813743
159840,1.282040,103.817210
159942,1.289460,103.807277
160003,1.291698,103.827335
160026,1.288171,103.828454
160094,1.288213,103.833234
160112,1.280005,103.826013
160128,1.281525,103.829055
160128,1.281623,103.828881
161001,1.288231,103.839934
161001,1.288252,103.839940
161022,1.287971,103.829623
161048,1.283992,103.831071
161079,1.291075,103.828690
161118,1.281420,103.825645
163008,1.283030,103.827237
165004,1.286589,103.831950
168731,1.286097,103.827322
168731,1.286103,103.827445
168731,1.286125,103.827076
168731,1.286195,103.826999
168732,1.286332,103.827551
168732,1.286440,103.827451
168732,1.286459,103.827015
168732,1.286463,103.826935
168751,1.280878,103.836072
168751,1.280893,103.836042
168751,1.281080,103.835737
168752,1.281468,103.836685
168795,1.276020,103.833247
168898,1.284686,103.832422
168898,1.284786,103.832182
168937,1.279331,103.838315
168937,1.279373,103.838388
168937,1.279605,103.838346
168937,1.279770,103.838604
168937,1.279821,103.838561
168938,1.279605,103.838346
168938,1.279759,103.838232
169037,1.281405,103.839131
169608,1.278429,103.834043
169608,1.278542,103.833999
169608,1.278942,103.834303
169608,1.278948,103.834436
169608,1.279119,103.835014
169608,1.279421,103.834549
169608,1.279523,103.835288
169608,1.279644,103.835542
169608,1.279860,103.836985
169608,1.279940,103.830722
169608,1.280092,103.834800
169608,1.280392,103.834841
169608,1.280398,103.834964
169608,1.280540,103.836253
169608,1.280555,103.836314
169608,1.280622,103.837373
169608,1.281974,103.836789
169608,1.281975,103.836780
169609,1.278581,103.836119
169610,1.279311,103.836535
169640,1.289683,103.830706
169715,1.283049,103.832197
169715,1.283453,103.831883
169856,1.281670,103.835586
169982,1.288831,103.827354
179034,1.292453,103.843828
179038,1.292077,103.843925
179038,1.292482,103.844331
179100,1.292937,103.852586
179100,1.292990,103.852543
179100,1.293139,103.852455
179100,1.293176,103.852507
179100,1.293187,103.852414
179100,1.293240,103.852221
179101,1.293862,103.853465
179101,1.293977,103.853334
179101,1.294070,103.852994
179101,1.294083,103.853340
179101,1.294153,103.853660
179103,1.293760,103.852768
179103,1.293894,103.853120
179103,1.294076,103.853332
179868,1.292967,103.848300
180231,1.296680,103.853720
180231,1.296809,103.853601
180231,1.296815,103.853619
180270,1.301001,103.854212
180270,1.301102,103.854116
187962,1.300170,103.852997
188022,1.300228,103.855575
188022,1.300265,103.855615
188022,1.300370,103.855984
188022,1.300421,103.856041
188022,1.300465,103.855707
188022,1.300688,103.856241
188024,1.299564,103.855993
188024,1.299813,103.855955
188024,1.299816,103.855924
188024,1.299816,103.856095
188024,1.299888,103.856023
188024,1.300307,103.855928
188029,1.300063,103.854955
188064,1.297394,103.854419
188064,1.297432,103.854071
188064,1.297472,103.854244
188064,1.297490,103.853942
188064,1.297561,103.854505
188064,1.297568,103.854254
188064,1.297679,103.854357
188064,1.297812,103.854188
188213,1.302000,103.850470
188307,1.300645,103.849449
188307,1.300651,103.849442
188426,1.300903,103.855263
188505,1.303528,103.852563
188505,1.303852,103.852769
188770,1.301143,103.857244
188770,1.301182,103.857466
188770,1.301204,103.856828
188969,1.298479,103.853501
188979,1.300414,103.852293
188979,1.300422,103.852287
189561,1.296753,103.850919
189561,1.296794,103.850948
189561,1.296857,103.850837
189561,1.296862,103.850667
189562,1.293094,103.855584
189562,1.293228,103.855411
189562,1.293433,103.855034
189562,1.293469,103.854963
189562,1.293658,103.855081
189658,1.298918,103.850354
190005,1.304346,103.864816
198783,1.305634,103.863909
198783,1.306141,103.864099
199583,1.303142,103.863877
199583,1.303142,103.863878
200031,1.306304,103.856827
200031,1.306457,103.856957
208539,1.311196,103.856648
208539,1.311273,103.856648
208539,1.311305,103.856422
208539,1.311352,103.856724
208539,1.311383,103.856627
208539,1.311389,103.856626
208539,1.311393,103.856487
208539,1.311421,103.856624
208699,1.307378,103.862768
208699,1.307392,103.862785
208699,1.307421,103.862842
208699,1.307449,103.862870
208699,1.307478,103.862899
208699,1.307507,103.862938
208767,1.307797,103.862535
208767,1.307809,103.862526
208767,1.307830,103.862736
208826,1.304857,103.855381
208826,1.305171,103.855296
208877,1.307344,103.856889
210013,1.311601,103.851400
210665,1.306177,103.850611
210665,1.306178,103.850610
211041,1.316131,103.850233
217646,1.316493,103.856941
218703,1.311906,103.853478
218703,1.312473,103.853930
218703,1.312610,103.854367
218703,1.313140,103.854755
219458,1.313059,103.851374
228234,1.312319,103.837985
228234,1.312570,103.838032
228234,1.312598,103.838099
228234,1.312602,103.838150
228234,1.312626,103.838213
228234,1.312634,103.838087
229495,1.311892,103.839563
229495,1.311916,103.839570
229495,1.312114,103.839813
229899,1.310449,103.846650
229899,1.310490,103.846813
229900,1.305569,103.849361
229900,1.306800,103.849647
229900,1.307179,103.849863
229900,1.307244,103.849842
229900,1.307245,103.849892
229900,1.307289,103.849922
229902,1.307018,103.848661
229902,1.307355,103.848426
229944,1.310307,103.838957
229944,1.310388,103.838883
229944,1.310434,103.838865
237978,1.301009,103.835727
237978,1.301065,103.835785
237994,1.293203,103.832311
237994,1.293411,103.831853
237994,1.293423,103.832022
237994,1.293476,103.831976
237994,1.293526,103.832071
237994,1.293802,103.831758
238162,1.300109,103.839667
238162,1.300122,103.839595
238162,1.300181,103.839311
238162,1.300253,103.839158
238162,1.300264,103.839086
238826,1.298650,103.846156
238826,1.298655,103.846194
238826,1.298689,103.846180
238826,1.298701,103.846114
238839,1.300748,103.845048
238839,1.300821,103.845067
238839,1.300834,103.845073
238839,1.300835,103.845073
238858,1.300403,103.839720
238858,1.300443,103.839443
238858,1.300489,103.839325
238863,1.304464,103.834005
238863,1.304486,103.833942
238863,1.304506,103.833962
238868,1.305810,103.831507
238868,1.305868,103.831518
238878,1.303233,103.832270
238878,1.303343,103.832295
238878,1.303980,103.832245
238878,1.304124,103.832359
238884,1.306098,103.828679
238884,1.306196,103.828509
238884,1.306249,103.829035
238884,1.306554,103.828652
247792,1.292311,103.830973
247792,1.292342,103.831189
248163,1.304033,103.817388
248163,1.304710,103.818408
248649,1.303138,103.823907
248649,1.303363,103.824252
257494,1.322114,103.814985
257494,1.322190,103.815121
257494,1.322387,103.815385
257877,1.319970,103.826005
257877,1.320066,103.826024
258500,1.307365,103.819421
258500,1.307428,103.819605
258748,1.322591,103.813696
259569,1.308214,103.817758
259569,1.308467,103.817947
259569,1.308694,103.817628
259569,1.308721,103.817608
259569,1.308738,103.817939
259569,1.310137,103.817502
259569,1.311279,103.815309
259569,1.312331,103.813671
259569,1.312739,103.815254
259569,1.313479,103.813180
259569,1.313700,103.814570
259569,1.313906,103.815005
259569,1.315029,103.815369
259569,1.315062,103.816230
259569,1.315682,103.816125
259569,1.315688,103.816191
259569,1.322157,103.818186
259727,1.319436,103.827347
260004,1.318832,103.808062
260007,1.316241,103.805637
260007,1.316246,103.805636
266268,1.325556,103.807760
266268,1.326392,103.806548
268857,1.317439,103.807379
269784,1.330819,103.796768
269784,1.330858,103.796907
269784,1.330961,103.796969
270001,1.312880,103.786855
270017,1.309892,103.787432
270020,1.310997,103.788230
270036,1.309174,103.792693
270036,1.309183,103.792640
270036,1.309194,103.792640
270036,1.309230,103.792661
270044,1.308118,103.792774
271023,1.308636,103.786332
277700,1.311073,103.794876
278995,1.312192,103.796411
278995,1.312222,103.796447
278995,1.312240,103.796399
278995,1.312264,103.796470
278995,1.312447,103.796801
278997,1.310564,103.796107
279621,1.312009,103.789211
279621,1.312052,103.789581
279621,1.312156,103.789824
279621,1.312214,103.789723
279621,1.312326,103.789596
289876,1.324083,103.814182
289876,1.324160,103.814166
297829,1.323384,103.826877
298113,1.337347,103.839544
298113,1.337675,103.839530
298113,1.337748,103.839819
298113,1.337749,103.839798
307506,1.320430,103.843892
307506,1.320441,103.844193
307506,1.320705,103.844161
307591,1.316991,103.843867
307591,1.317178,103.843484
307591,1.317178,103.843774
307591,1.317195,103.843611
307591,1.317244,103.844003
307591,1.317335,103.843463
307591,1.317335,103.843598
307591,1.317428,103.843671
307591,1.317468,103.843468
307642,1.320441,103.843826
307642,1.320458,103.843843
307642,1.320578,103.843818
307642,1.320684,103.844227
307677,1.325361,103.841458
307677,1.325362,103.841475
307677,1.325364,103.841448
307683,1.319789,103.844034
307683,1.319967,103.843851
307683,1.320211,103.843657
307683,1.320459,103.843840
308205,1.320164,103.848942
308433,1.320020,103.851229
308433,1.320106,103.849954
308433,1.320470,103.845662
308433,1.320601,103.845487
308433,1.320601,103.845599
308433,1.320631,103.848460
308433,1.321010,103.845757
308433,1.321222,103.845997
308433,1.321369,103.845694
308433,1.321716,103.845389
308433,1.321887,103.845541
310022,1.335383,103.857004
310074,1.334551,103.852004
310075,1.336021,103.852957
310093,1.338475,103.849513
310109,1.341237,103.846202
310109,1.341238,103.846390
310127,1.338046,103.844734
310127,1.338104,103.844733
310128,1.337813,103.844332
310128,1.337816,103.844214
310210,1.340216,103.854873
310210,1.340252,103.854334
310210,1.340261,103.854396
310490,1.332568,103.848419
310490,1.332572,103.848053
310490,1.332572,103.848547
310490,1.332575,103.848268
310530,1.331928,103.847457
310530,1.332069,103.847134
310530,1.332168,103.847086
310530,1.332218,103.847137
310530,1.332458,103.847117
310530,1.332597,103.847577
319061,1.336745,103.860128
319074,1.334944,103.861041
319074,1.334944,103.861042
319191,1.333517,103.850500
319258,1.334890,103.859379
319260,1.334480,103.858956
319260,1.334497,103.858989
319380,1.336315,103.854848
319387,1.329807,103.854404
319387,1.329887,103.854214
319398,1.332629,103.847502
319398,1.332676,103.847554
319398,1.332684,103.847609
319398,1.332755,103.847580
319398,1.332891,103.847128
319398,1.333130,103.847465
319515,1.334036,103.850978
319756,1.340105,103.846756
319756,1.340469,103.846799
320090,1.323065,103.854996
320091,1.323428,103.854060
320105,1.328266,103.854155
320105,1.328579,103.853873
320106,1.328558,103.844797
320111,1.321304,103.858273
320111,1.321312,103.858251
321109,1.327148,103.855701
327737,1.324668,103.857059
327737,1.324701,103.857105
327737,1.324867,103.857201
328260,1.319336,103.861569
328260,1.319597,103.861751
328260,1.319940,103.862053
328260,1.319943,103.861746
328783,1.326744,103.852630
328836,1.326406,103.854369
328836,1.326460,103.854480
328836,1.326481,103.854442
328836,1.326501,103.854510
328836,1.326547,103.854510
330006,1.317088,103.860897
330006,1.317090,103.860905
330022,1.318176,103.861404
330027,1.318827,103.862827
330027,1.318838,103.862816
330029,1.319217,103.863021
330043,1.321125,103.865833
330044,1.322260,103.866623
330069,1.321463,103.870005
339355,1.321301,103.871623
339356,1.313673,103.862978
339356,1.313817,103.862954
339510,1.310474,103.864313
339511,1.309711,103.864326
339511,1.309742,103.864102
339771,1.317803,103.862373
339771,1.318011,103.862401
347694,1.331286,103.869028
347694,1.331378,103.869364
347694,1.331379,103.869056
347694,1.331880,103.869058
347695,1.339190,103.870818
347695,1.339828,103.870961
349475,1.327992,103.875062
350102,1.333690,103.868811
350113,1.336056,103.863600
350121,1.335741,103.865666
350121,1.335760,103.865597
350148,1.332354,103.867774
350148,1.332709,103.867990
358361,1.332536,103.867037
358361,1.332583,103.867140
358361,1.332607,103.867167
358361,1.332634,103.867152
360015,1.335501,103.880231
370031,1.329682,103.885408
370071,1.324915,103.887997
370079,1.326597,103.885052
370080,1.327834,103.887103
370089,1.323580,103.885439
378956,1.326150,103.889299
378956,1.326284,103.888528
379131,1.323474,103.884638
379131,1.323566,103.884642
379314,1.326877,103.883248
379314,1.327193,103.882910
380017,1.315028,103.871620
380019,1.315067,103.873570
380019,1.315377,103.873764
380049,1.317035,103.879310
380098,1.320865,103.885697
380102,1.320439,103.882420
380102,1.320481,103.882473
380108,1.319013,103.885169
380108,1.319175,103.885322
380113,1.320526,103.886159
380117,1.320646,103.887024
387311,1.315587,103.872464
387311,1.315644,103.872434
387311,1.315691,103.872388
387405,1.311487,103.871347
387405,1.311489,103.871387
388310,1.316433,103.882906
388310,1.316441,103.882964
389707,1.319482,103.887234
389707,1.319494,103.887166
389730,1.319414,103.890765
389730,1.319415,103.890765
389777,1.317383,103.885865
390051,1.308110,103.885732
390051,1.308252,103.885809
390051,1.308252,103.885833
390054,1.310048,103.884678
390054,1.310236,103.884816
390060,1.307285,103.888506
390060,1.307866,103.888567
391005,1.307043,103.882688
397692,1.302812,103.875338
397972,1.307344,103.884018
397973,1.308337,103.888615
397973,1.308431,103.889268
397973,1.308548,103.889065
398004,1.307984,103.875590
398006,1.306154,103.883045
398006,1.306172,103.882430
398006,1.306202,103.882528
400010,1.322287,103.902721
400030,1.319304,103.896035
400030,1.319317,103.896128
400311,1.329941,103.903301
400415,1.318227,103.897855
402001,1.316679,103.898103
402001,1.316725,103.897977
402001,1.316736,103.898228
402004,1.320331,103.904256
408601,1.319452,103.892135
408601,1.319631,103.892714
408601,1.319698,103.892345
408652,1.328836,103.897400
408702,1.330285,103.894276
408719,1.327824,103.894835
408860,1.331351,103.893607
408897,1.328499,103.894807
408899,1.329883,103.899083
408899,1.329972,103.899856
408899,1.329974,103.899227
408942,1.324268,103.892769
408942,1.324275,103.892702
408942,1.324350,103.892727
408942,1.324371,103.892825
409006,1.318107,103.893126
409006,1.318107,103.893159
409006,1.318111,103.893061
409006,1.318136,103.893144
409049,1.317095,103.892385
409049,1.317199,103.892365
409049,1.317247,103.892261
409051,1.318815,103.892581
409075,1.317846,103.900750
409286,1.314709,103.893509
409286,1.314787,103.893472
409286,1.314802,103.893477
409286,1.314957,103.893400
409387,1.320747,103.899635
409387,1.320749,103.899481
409388,1.319341,103.901891
409423,1.319660,103.903646
409423,1.319727,103.903053
409423,1.319761,103.903048
409423,1.319784,103.903226
409423,1.319785,103.903081
409423,1.319789,103.903110
409619,1.321202,103.895723
409619,1.321366,103.895714
410109,1.324581,103.910698
410671,1.332450,103.908872
410671,1.332453,103.908872
415804,1.334618,103.907514
415804,1.334967,103.908459
415804,1.335039,103.908776
416087,1.336766,103.904941
416551,1.321038,103.912948
416551,1.321047,103.912926
416551,1.321059,103.912924
416551,1.321066,103.912941
417408,1.323134,103.912727
417408,1.323155,103.912699
417883,1.341365,103.912414
417943,1.336490,103.910780
417943,1.336688,103.910692
417943,1.336689,103.910664
417943,1.337023,103.910577
424768,1.309418,103.901825
427633,1.307420,103.904218
427990,1.315052,103.908880
427990,1.315069,103.908991
427990,1.315088,103.908757
427990,1.315201,103.909327
430005,1.312589,103.896591
430013,1.315108,103.895588
430013,1.315142,103.895610
431012,1.300829,103.883695
431014,1.300165,103.884228
431014,1.300178,103.884043
432004,1.302360,103.883909
436994,1.307910,103.894916
437440,1.294993,103.866775
440005,1.304563,103.917229
440034,1.304150,103.912124
440044,1.304733,103.913088
440054,1.305302,103.915014
440061,1.303093,103.908752
440075,1.303370,103.907440
440080,1.302226,103.907880
440080,1.302482,103.907739
440084,1.302285,103.906289
440084,1.302297,103.906344
441050,1.305730,103.915737
449408,1.301887,103.905996
449876,1.302001,103.914145
455871,1.312582,103.923250
455871,1.312604,103.923186
456441,1.313159,103.930623
460016,1.320501,103.935474
460016,1.320552,103.935539
460061,1.325109,103.920738
460085,1.332005,103.938768
460085,1.332031,103.938794
460105,1.333723,103.936518
460111,1.331456,103.935459
460167,1.319640,103.944965
460212,1.325885,103.931654
460212,1.325918,103.931687
460212,1.325941,103.931640
460216,1.327063,103.933218
460504,1.331880,103.932389
460511,1.333220,103.930582
460517,1.331089,103.929205
460526,1.334145,103.929639
460526,1.334216,103.929130
460538,1.332067,103.924621
460539,1.331311,103.925308
460539,1.331314,103.925307
460550,1.332693,103.926617
461050,1.329304,103.922416
461056,1.324994,103.941083
461058,1.324201,103.941125
461808,1.326870,103.923848
462027,1.324078,103.934701
462027,1.324124,103.934921
462208,1.324782,103.930570
462208,1.324818,103.930544
467347,1.323980,103.929984
467347,1.323982,103.929954
467347,1.323988,103.930032
467347,1.324002,103.930111
467352,1.324224,103.936064
467352,1.324247,103.936048
467360,1.324736,103.929256
467360,1.324751,103.929189
467360,1.324772,103.929268
467360,1.324794,103.929182
467360,1.324794,103.929360
468960,1.306906,103.935138
468960,1.307261,103.934800
468961,1.311728,103.952223
469004,1.322612,103.920876
469004,1.322616,103.920966
469572,1.320347,103.955481
469627,1.333358,103.926857
469627,1.333382,103.926846
469662,1.326624,103.931806
469662,1.326712,103.932030
469662,1.326864,103.932130
469662,1.326985,103.931621
469662,1.327141,103.932289
469724,1.336608,103.932235
470616,1.331827,103.914991
470616,1.331829,103.914993
470616,1.331904,103.915138
470627,1.333962,103.915599
470630,1.332773,103.914191
470632,1.332051,103.914145
470632,1.332051,103.914146
470707,1.335466,103.919288
470744,1.337587,103.921964
470744,1.337860,103.921663
479481,1.334561,103.917712
479481,1.334742,103.917978
485990,1.341740,103.961473
485990,1.341770,103.961104
486036,1.333526,103.962576
486038,1.334036,103.962918
486038,1.334084,103.962946
486038,1.334150,103.962982
486038,1.334325,103.962389
486065,1.334550,103.961548
486121,1.337027,103.946046
486132,1.335294,103.947013
486350,1.336751,103.947429
486548,1.330229,103.964747
499172,1.390865,103.987584
499172,1.390876,103.987577
499867,1.388320,103.990314
500002,1.389152,103.988245
509863,1.378518,103.981728
510180,1.364084,103.960249
510180,1.364248,103.960033
510247,1.370682,103.962501
510247,1.370734,103.962458
510258,1.367066,103.964636
510258,1.367074,103.964632
510440,1.368998,103.958648
510440,1.369008,103.958697
510520,1.373433,103.944756
510520,1.373452,103.944756
510569,1.369653,103.949169
510612,1.374627,103.942024
510612,1.374630,103.942021
510634,1.377572,103.940660
510634,1.377579,103.940660
510706,1.380768,103.938149
510706,1.380804,103.938239
514527,1.369686,103.947922
518457,1.372288,103.949734
518457,1.372345,103.949805
518457,1.372450,103.949716
518457,1.372456,103.949763
519457,1.368349,103.959595
519457,1.368486,103.959428
519457,1.368587,103.959198
519457,1.368587,103.959205
519498,1.378439,103.942549
519599,1.375951,103.955599
519599,1.376343,103.955649
519599,1.376566,103.955223
519599,1.376590,103.955689
519599,1.376657,103.955683
519599,1.376698,103.955141
519599,1.376914,103.955037
519599,1.377128,103.955030
519599,1.377141,103.953599
519599,1.377378,103.954271
519599,1.379127,103.955445
519599,1.380178,103.955151
519634,1.373008,103.949265
519634,1.373043,103.949285
519640,1.374059,103.951850
519640,1.374438,103.951953
519640,1.374448,103.951823
519641,1.373473,103.951571
519926,1.384947,103.943446
520031,1.339542,103.943335
520031,1.339765,103.943123
520101,1.340710,103.951273
520101,1.340850,103.951434
520107,1.342161,103.950490
520108,1.343020,103.951007
520133,1.347314,103.955679
520153,1.345223,103.957208
520155,1.344699,103.958210
520209,1.351917,103.952832
520231,1.343610,103.956903
520271,1.349808,103.949578
520273,1.348687,103.950450
520273,1.348692,103.950428
520419,1.357833,103.946727
520512,1.353977,103.943251
520512,1.354340,103.943630
520512,1.354367,103.943675
520513,1.353918,103.944396
520719,1.358812,103.935913
520719,1.358815,103.935941
520839,1.351206,103.934536
520874,1.353713,103.931945
520922,1.347495,103.940763
520935,1.345634,103.941077
520935,1.345746,103.941348
521107,1.348329,103.948431
521107,1.348364,103.948159
521107,1.348371,103.948129
521111,1.346915,103.947416
521124,1.345184,103.949793
521137,1.345373,103.944629
521147,1.349232,103.942181
521866,1.355365,103.934478
521866,1.355393,103.934429
521866,1.355422,103.934315
524168,1.342859,103.958259
524519,1.356208,103.939594
527201,1.352922,103.953858
528798,1.360393,103.929695
528833,1.342692,103.953051
528833,1.342706,103.953025
528841,1.338711,103.941039
528843,1.341710,103.942586
528845,1.340876,103.943711
529203,1.357301,103.945905
529203,1.357310,103.945849
529284,1.354163,103.960054
529284,1.354300,103.959985
529284,1.354365,103.960042
529284,1.354370,103.959906
529510,1.352505,103.944683
529510,1.352527,103.944699
529510,1.352594,103.944786
529510,1.352672,103.944388
529536,1.354204,103.945052
529536,1.354256,103.945072
529536,1.354316,103.945019
529536,1.354323,103.945141
529538,1.353101,103.945282
529538,1.353195,103.945377
529538,1.353302,103.945145
529538,1.353547,103.944959
529538,1.353571,103.945004
529538,1.353692,103.945043
529623,1.356191,103.954634
529623,1.356447,103.954542
529683,1.344953,103.939408
